LNR,RESPONSE
47388,0.0
47396,0.02
48035,0.406552097826891
48051,0.08
48054,0.0
48693,0.05
49020,0.406552097826891
49029,0.01
49347,0.01
49353,0.01
49670,0.03
49994,0.03
50311,0.02
46107,0.44642444453242036
46110,0.0
46428,0.01
46432,0.0
46441,0.4883638847206468
47083,0.0
47090,0.0
47417,0.02
47730,0.0
48066,0.0
48067,0.0
48382,0.406552097826891
48400,0.0
48708,0.0
49049,0.0
49366,0.02
49369,0.0
49375,0.0
49694,0.0
49696,0.0
50010,0.01
58910,0.01
59222,0.01
59227,0.0
59533,0.01
59870,0.406552097826891
60179,0.02
60495,0.01
60503,0.0
60815,0.0
56038,0.0
56040,0.01
56351,0.01
56356,0.01
57329,0.4883638847206468
57647,0.6288466376275085
57970,0.01
58283,0.03
58603,0.02
58606,0.03
58918,0.01
58922,0.0
58924,0.01
59239,0.01
59243,0.01
59249,0.0
34635,0.03
34636,0.04
34326,0.01
34645,0.03
34339,0.02
34352,0.01
34369,0.0
34391,0.0
34422,0.014507340495598552
34423,0.44642444453242036
34425,0.6288466376275085
34426,0.04
34429,0.01
43840,0.0
44146,0.01
44156,0.02
44474,0.0
44482,0.05
44484,0.0
45443,0.0
41276,0.01
41283,0.02
41600,0.01
42569,0.0
42897,0.0
43208,0.02
43210,0.04
43215,0.0
44495,0.03
44501,0.0
44502,0.0
44507,0.01
44824,0.0
44827,0.44642444453242036
45144,0.01
45465,0.01
45481,0.02
40647,0.01
40650,0.02
40976,0.0
40977,0.02
41944,0.01
41961,0.08
42271,0.02
42272,0.02
42598,0.01
42908,0.01
42913,0.406552097826891
43236,0.0
43865,0.02
43874,0.0
45165,0.406552097826891
83558,0.01
83864,0.02
83878,0.01
84193,0.03
84200,0.01
84510,0.01
85159,0.0
85472,0.01
85790,0.01
85791,0.01
7891,0.44642444453242036
7894,0.0
8231,0.04
7950,0.01
8259,0.01
7969,0.18683307539223942
7972,0.01
8272,0.01
7990,0.02
7999,0.0
8287,0.01
8299,0.44642444453242036
8008,0.0
8010,0.01
8025,0.0
8026,0.0
8032,0.0
7723,0.01
7725,0.01
7732,0.03
7733,0.0
7759,0.0
8074,0.03
7762,0.0
7768,0.01
8086,0.01
7787,0.04
7802,0.01
7810,0.0
7814,0.02
7817,0.01
7834,0.02
8154,0.6288466376275085
8157,0.0
8487,0.02
8489,0.0
8823,0.0
8839,0.01
8847,0.01
8859,0.04
8539,0.0
8863,0.6288466376275085
8552,0.02
8980,0.03
8887,0.01
8907,0.01
8608,0.01
8614,0.0
8921,0.01
8927,0.01
68420,0.0
68747,0.02
69055,0.01
69059,0.0
69062,0.0
69071,0.0
69713,0.01
70347,0.0
70349,0.06
70668,0.05
70979,0.0
66529,0.0
67170,0.01
67813,0.2554834871683291
68438,0.0
68760,0.0
68764,0.04
68765,0.01
68770,0.02
69074,0.44642444453242036
69397,0.06
69409,0.0
69722,0.05
69731,0.0
70038,0.0
70051,0.03
70363,0.01
70365,0.0
80487,0.02
80489,0.6288466376275085
80800,0.0
80807,0.01
81455,0.44642444453242036
81456,0.4883638847206468
76664,0.03
76994,0.01
77309,0.0
77310,0.06
77946,0.01
77950,0.04
78899,0.01
78910,0.02
78915,0.0
79545,0.02
79557,0.03
79867,0.0
79868,0.0
80182,0.06
80198,0.02
80501,0.01
80515,0.02
80839,0.0
81156,0.02
81159,0.01
81479,0.0
77001,0.02
77322,0.01
77323,0.0
77326,0.05
77327,0.01
77328,0.01
77336,0.0
77965,0.0
78297,0.01
78600,0.01
78603,0.01
57912,0.03
57917,0.01
57928,0.0
58871,0.03
58876,0.01
59194,0.02
59198,0.0
59206,0.02
59514,0.01
59848,0.0
60159,0.0
60474,0.01
60477,0.0
60485,0.0
56016,0.01
56344,0.02
56346,0.0
56971,0.03
56973,0.01
56982,0.01
57298,0.01
57300,0.03
57303,0.04
57305,0.0
57307,0.03
57625,0.02
58257,0.01
68697,0.02
68706,0.02
68707,0.02
69017,0.0
69018,0.0
69026,0.0
69334,0.01
69352,0.02
69658,0.44642444453242036
69986,0.0
69988,0.0
70301,0.02
70620,0.01
70632,0.02
70946,0.01
70951,0.0
66491,0.02
66798,0.0
66800,0.04
66805,0.04
67448,0.0
67449,0.01
67760,0.0
68074,0.02
68093,0.0
69046,0.0
69356,0.44642444453242036
69361,0.03
69675,0.0
69687,0.03
69691,0.01
70323,0.01
70963,0.0
66176,0.03
67460,0.01
68096,0.0
68416,0.01
78936,0.02
79244,0.01
79251,0.01
79574,0.02
79880,0.0
80523,0.0
80853,0.406552097826891
81173,0.05
81179,0.4883638847206468
76383,0.2554834871683291
76391,0.44642444453242036
76702,0.01
77027,0.02
77351,0.02
78303,0.406552097826891
78618,0.06
78630,0.05
78633,0.2554834871683291
78939,0.01
79910,0.0
81193,0.0
81199,0.0
76400,0.0
76732,0.03
76735,0.02
77046,0.03
77368,0.05
77372,0.2554834871683291
84786,0.06
84800,0.44642444453242036
85752,0.01
81925,0.02
81933,0.02
82255,0.04
82561,0.0
82566,0.02
82896,0.02
83215,0.0
83538,0.44642444453242036
84161,0.0
84177,0.01
84492,0.0
85459,0.02
85779,0.0
81620,0.0
81941,0.01
81947,0.406552097826891
82261,0.02
82905,0.09
82911,0.01
83228,0.03
73559,0.04
73566,0.0
73896,0.02
74534,0.01
75487,0.0
75496,0.0
75814,0.01
75816,0.0
76125,0.44642444453242036
71345,0.05
71352,0.0
71979,0.03
71986,0.02
72616,0.01
72627,0.4883638847206468
77594,0.04
77903,0.02
77908,0.0
78222,0.01
78556,0.02
78862,0.01
78868,0.05
79191,0.01
79509,0.2554834871683291
79826,0.44642444453242036
79829,0.0
81750,0.0
81752,0.04
81759,0.04
82060,0.0
82069,0.0
82701,0.0
82714,0.0
83029,0.03
83342,0.0
83677,0.03
83982,0.01
83983,0.0
84957,0.03
85273,0.0
81761,0.0
81767,0.04
82082,0.0
82097,0.05
82402,0.02
82726,0.01
83690,0.0
84005,0.0
84340,0.406552097826891
3794,0.02
3466,0.04
14306,0.01
14309,0.0
14317,0.01
14601,0.0
14608,0.0
14331,0.02
14335,0.02
14336,0.01
14022,0.05
22900,0.01
22908,0.0
22911,0.0
23236,0.01
23238,0.0
22933,0.01
23239,0.0
23932,0.02
23617,0.0
23951,0.0
23630,0.01
23634,0.02
23641,0.02
23642,0.0
23658,0.01
23987,0.0
23990,0.01
23669,0.01
24082,0.02
23716,0.01
24043,0.01
24044,0.02
24048,0.03
24054,0.0
23753,0.0
23763,0.01
23784,0.01
23483,0.02
23805,0.01
23812,0.01
23819,0.04
23535,0.02
23537,0.01
23549,0.0
23572,0.406552097826891
23881,0.02
23580,0.03
23585,0.01
23900,0.02
23912,0.01
24222,0.01
24241,0.02
24245,0.0
24247,0.01
24256,0.02
24261,0.44642444453242036
24262,0.04
24269,0.03
24587,0.02
80795,0.0
80799,0.02
81434,0.02
70932,0.4883638847206468
71239,0.0
66454,0.03
66778,0.01
66783,0.01
66789,0.01
67416,0.0
67750,0.0
72761,0.0
72762,0.01
73081,0.03
73095,0.01
73403,0.0
73410,0.0
73412,0.02
73720,0.44642444453242036
73733,0.01
74040,0.0
74042,0.0
74677,0.02
74682,0.0
74683,0.0
74689,0.0
75008,0.02
75009,0.02
75327,0.01
75329,0.01
75643,0.01
75657,0.6288466376275085
75959,0.01
75976,0.05
76278,0.44642444453242036
76287,0.03
71496,0.04
71823,0.03
72140,0.0
72456,0.07
72470,0.0
72789,0.03
73427,0.0
73429,0.0
73752,0.04
74061,0.0
74381,0.02
74393,0.01
74701,0.0
74714,0.01
75017,0.0
75344,0.01
75348,0.02
75355,0.03
75661,0.02
75984,0.01
75986,0.02
75992,0.01
71532,0.01
72493,0.01
72800,0.03
73122,0.01
73123,0.01
73442,0.03
73447,0.0
73453,0.0
73767,0.02
74096,0.05
74414,0.01
74717,0.0
74724,0.01
75041,0.0
75054,0.02
75055,0.0
75365,0.0
80788,0.01
80791,0.01
19626,0.0
19656,0.0
19361,0.01
19372,0.0
19062,0.44642444453242036
19066,0.03
19385,0.01
19091,0.02
19399,0.02
19411,0.03
19415,0.036332520770110954
19417,0.0
19134,0.01
19137,0.02
19141,0.02
19151,0.44642444453242036
19461,0.6288466376275085
19479,0.02
19481,0.02
19830,0.4883638847206468
20172,0.02
20198,0.0
20211,0.0
19880,0.02
20309,0.6288466376275085
19934,0.01
20250,0.02
19948,0.03
19954,0.0
20266,0.0
28829,0.0
28520,0.02
28842,0.0
28857,0.0
28544,0.0
28553,0.01
28871,0.2554834871683291
28890,0.0
28578,0.04
28597,0.0
28901,0.0
28615,0.0
28920,0.0
28926,0.02
28935,0.02
29259,0.0
29579,0.0
29605,0.03
29609,0.0
29611,0.0
29619,0.01
29630,0.0
52553,0.0
52862,0.02
52876,0.03
53191,0.01
53836,0.02
63330,0.0
63967,0.02
64924,0.01
64926,0.0
65572,0.02
65886,0.01
65892,0.01
61110,0.0
61743,0.04
61752,0.01
62057,0.04
62060,0.0
62376,0.01
62382,0.01
62391,0.01
63015,0.0
63023,0.0
63335,0.02
63671,0.0
63977,0.0
63979,0.02
63985,0.0
63988,0.01
63992,0.0
64301,0.4883638847206468
64305,0.01
64623,0.0
64934,0.2554834871683291
65584,0.6288466376275085
65901,0.0
61114,0.0
61127,0.0
61443,0.0
61762,0.0
62400,0.01
63692,0.01
63693,0.0
64013,0.01
64328,0.0
64329,0.02
64637,0.0
64958,0.02
65290,0.01
65609,0.44642444453242036
61151,0.02
61774,0.04
61776,0.406552097826891
61779,0.01
61790,0.44642444453242036
62413,0.0
75533,0.4883638847206468
75838,0.0
76164,0.01
71384,0.0
71385,0.02
71387,0.02
71698,0.01
72017,0.01
72022,0.02
72032,0.02
72660,0.44642444453242036
72988,0.04
72989,0.02
73306,0.406552097826891
73309,0.01
73623,0.44642444453242036
73625,0.03
73946,0.0
74263,0.0
75219,0.0
75860,0.01
75867,0.04
75870,0.0
76183,0.01
76197,0.01
71729,0.4883638847206468
72045,0.05
72364,0.01
72679,0.4883638847206468
73317,0.406552097826891
73640,0.44642444453242036
73960,0.02
73973,0.03
74613,0.0
74933,0.0
84655,0.01
84972,0.44642444453242036
84979,0.0
85282,0.0
85287,0.05
85290,0.0
85291,0.0
85603,0.406552097826891
85610,0.01
85619,0.44642444453242036
81789,0.0
81791,0.01
82102,0.0
82108,0.01
82110,0.03
82746,0.02
83384,0.6288466376275085
83390,0.06
83702,0.0
83718,0.01
84357,0.44642444453242036
84990,0.02
85311,0.0
85626,0.02
85640,0.0
81490,0.0
81496,0.01
81801,0.04
81803,0.03
82132,0.0
82134,0.01
31000,0.01
30603,0.08
30622,0.02
30624,0.0
30627,0.01
30636,0.0
30936,0.01
30657,0.0
30951,0.0
30963,0.05
30694,0.0
30697,0.0
30713,0.01
30741,0.04
30444,0.04
30777,0.01
30459,0.02
30474,0.02
30475,0.0
30477,0.02
30786,0.01
30501,0.02
31177,0.01
31517,0.6288466376275085
31182,0.0
31187,0.0
31192,0.4883638847206468
31524,0.406552097826891
40075,0.04
40486,0.0
40488,0.0
40496,0.2554834871683291
40078,0.44642444453242036
40083,0.01
40087,0.0
40406,0.44642444453242036
40415,0.44642444453242036
40423,0.0
40440,0.02
40130,0.02
40461,0.02
40163,0.44642444453242036
40166,0.0
40174,0.03
39865,0.0
40195,0.44642444453242036
40198,0.406552097826891
39876,0.406552097826891
39877,0.01
39902,0.02
39903,0.04
39906,0.03
40231,0.01
39920,0.09
39934,0.03
39951,0.0
930,0.04
934,0.44642444453242036
956,0.0
959,0.04
960,0.07
1283,0.03
962,0.01
963,0.03
1313,0.02
1410,0.01
1414,0.0
1015,0.0
1326,0.406552097826891
1353,0.0
1374,0.0
1381,0.01
1382,0.05
1391,0.01
9622,0.0
9625,0.01
9941,0.0
9975,0.01
9983,0.03
9997,0.02
10000,0.0
10008,0.0
9718,0.6288466376275085
9731,0.44642444453242036
10044,0.0
10363,0.0
10697,0.0
10383,0.02
10392,0.01
10704,0.01
10705,0.0
10411,0.01
10416,0.0
10732,0.02
10421,0.0
10422,0.02
10439,0.0
10479,0.01
10768,0.6288466376275085
10774,0.44642444453242036
10483,0.02
10484,0.02
10794,0.04
10501,0.01
10507,0.01
10514,0.406552097826891
10800,0.02
10802,0.02
10817,0.0
10520,0.03
10243,0.01
10253,0.01
10575,0.0
10578,0.01
10583,0.0
82458,0.04
83400,0.02
83734,0.01
83739,0.01
84362,0.04
84368,0.406552097826891
84692,0.03
84695,0.04
85008,0.07
85010,0.02
85657,0.0
81501,0.44642444453242036
81505,0.0
81506,0.0
81827,0.01
40,0.44642444453242036
47,0.44642444453242036
51,0.2554834871683291
55,0.44642444453242036
72,0.44642444453242036
116,0.4883638847206468
33,0.406552097826891
182,0.406552097826891
200,0.44642444453242036
203,0.6288466376275085
226,0.2554834871683291
260,0.0
299,0.406552097826891
318,0.406552097826891
346,0.44642444453242036
376,0.2554834871683291
380,0.44642444453242036
417,0.6288466376275085
424,0.04
459,0.0
490,0.01
510,0.01
515,0.406552097826891
516,0.0
536,0.01
538,0.01
568,0.04
571,0.0
584,0.44642444453242036
594,0.01
604,0.0
619,0.02
632,0.01
639,0.0
674,0.44642444453242036
689,0.02
699,0.0
717,0.03
748,0.0
751,0.0
766,0.04
50625,0.02
48631,0.406552097826891
48635,0.44642444453242036
49278,0.44642444453242036
49292,0.03
49293,0.0
49605,0.02
50259,0.01
50260,0.0
50572,0.01
50580,0.18683307539223942
50582,0.4883638847206468
46361,0.04
46366,0.01
46688,0.01
46694,0.01
46704,0.01
46705,0.01
47029,0.0
47343,0.01
47347,0.01
47671,0.4883638847206468
61071,0.03
56927,0.406552097826891
57883,0.01
58203,0.0
58527,0.03
59164,0.02
59480,0.01
59489,0.0
60753,0.0
60754,0.02
60764,0.08
56305,0.05
56932,0.02
56936,0.01
57269,0.0
57893,0.0
57894,0.04
57906,0.02
58213,0.4883638847206468
58537,0.0
58549,0.0
59171,0.01
59174,0.02
59179,0.0
59506,0.04
59507,0.6288466376275085
59816,0.0
59819,0.01
55997,0.0
56324,0.0
57271,0.01
80046,0.01
80048,0.01
80049,0.0
80051,0.0
81325,0.02
81326,0.0
81327,0.0
76874,0.01
76875,0.01
76877,0.0
77178,0.01
77179,0.0
84572,0.0
85218,0.0
85530,0.6288466376275085
81707,0.0235172505263856
82037,0.01
82346,0.02
82357,0.04
82664,0.05
82995,0.0
82998,0.02
83623,0.6288466376275085
83625,0.02
83638,0.6288466376275085
83944,0.0
84583,0.03
84587,0.02
85237,0.02
85556,0.01
85560,0.0
81739,0.6288466376275085
82680,0.04
82692,0.0
83000,0.01
83008,0.0
83012,0.02
83017,0.0
83330,0.01
83337,0.01
84284,0.02
84288,0.0
84607,0.18683307539223942
84618,0.05
84930,0.02
84937,0.01
85568,0.01
16065,0.01
16066,0.44642444453242036
16071,0.0
16421,0.01
16448,0.0
16141,0.0
16163,0.01
16482,0.01
16184,0.0
16199,0.0
16201,0.02
15928,0.0
15930,0.0
15934,0.2554834871683291
16244,0.01
15953,0.03
16259,0.44642444453242036
16266,0.02
16267,0.18683307539223942
15970,0.0
16288,0.44642444453242036
15980,0.0
15982,0.02
16322,0.406552097826891
16325,0.6288466376275085
16330,0.0
16034,0.01
16992,0.07
16688,0.01
16694,0.0
17012,0.0
17020,0.406552097826891
25578,0.02
25586,0.02
25590,0.0
25598,0.0
25916,0.01
25636,0.44642444453242036
25940,0.0
25943,0.0
25661,0.0
25389,0.02
25396,0.01
25412,0.44642444453242036
18954,0.0
18957,0.406552097826891
18635,0.0
19047,0.02
18662,0.0
18666,0.0
18674,0.01
18675,0.01
18986,0.05
18987,0.03
18990,0.02
18692,0.0
19006,0.03
19013,0.0
18705,0.0
19021,0.01
19036,0.6288466376275085
18423,0.0
18754,0.44642444453242036
18476,0.0
18477,0.01
27639,0.18683307539223942
27640,0.02
27667,0.0
27374,0.01
28342,0.0
28038,0.01
28042,0.0
28049,0.0
28054,0.01
28361,0.01
28368,0.18683307539223942
28373,0.0
28489,0.0
28082,0.0
28086,0.02
28089,0.0
28380,0.01
28394,0.01
28403,0.02
28415,0.02
28417,0.0
28135,0.0
28136,0.03
28423,0.01
28152,0.01
28439,0.02
28442,0.01
28160,0.0
28170,0.02
28172,0.01
28473,0.0
28192,0.0
28196,0.04
27930,0.01
28238,0.02
28244,0.03
28250,0.0
28289,0.01
56095,0.0
57065,0.03
57376,0.4883638847206468
48087,0.0
48092,0.01
48731,0.2554834871683291
48733,0.02
48736,0.01
49073,0.0
49381,0.0
49394,0.0
49709,0.4883638847206468
49715,0.02
50035,0.0
50673,0.02
50674,0.0
50681,0.44642444453242036
45818,0.03
46145,0.01
46155,0.01
46800,0.0
47122,0.0
47125,0.0
47459,0.01
47772,0.06
47778,0.02
48759,0.01
49081,0.01
49093,0.02
49400,0.01
49416,0.01
50042,0.01
50054,0.03
50379,0.0
50690,0.406552097826891
45838,0.01
46175,0.44642444453242036
46482,0.0
46483,0.01
46496,0.01
46498,0.04
46818,0.0
46820,0.02
46826,0.02
47138,0.0
47149,0.18683307539223942
47795,0.01
47800,0.0
48456,0.01
49751,0.01
49757,0.01
49759,0.0
50389,0.05
50401,0.0
50712,0.02
45853,0.0
45869,0.0
46194,0.44642444453242036
46520,0.6288466376275085
46832,0.03
69543,0.04
69549,0.406552097826891
69550,0.0
69870,0.0
69873,0.0
70191,0.01
70494,0.406552097826891
70500,0.01
80312,0.03
80625,0.01
80628,0.01
80953,0.01
76495,0.0
77122,0.01
77760,0.0
78097,0.0
78719,0.08
79045,0.02
79047,0.05
79360,0.01
79374,0.02
79376,0.01
80012,0.04
80014,0.01
80321,0.0
80322,0.01
80328,0.44642444453242036
80642,0.03
80645,0.02
80648,0.02
80650,0.0
81298,0.0
76504,0.0
76512,0.0
76513,0.03
76827,0.6288466376275085
76837,0.01
77139,0.0
77470,0.02
78106,0.0
78113,0.0
78115,0.4883638847206468
78117,0.0
78419,0.01
78428,0.01
78739,0.44642444453242036
79066,0.2554834871683291
79397,0.0
79706,0.44642444453242036
80022,0.01
80358,0.03
80663,0.01
80666,0.03
80991,0.0
80993,0.02
77174,0.02
77480,0.6288466376275085
77484,0.02
77798,0.02
78132,0.0
78448,0.44642444453242036
79083,0.02
68845,0.01
69169,0.01
69170,0.0
69490,0.0
69800,0.4883638847206468
69807,0.07
70438,0.01
66618,0.02
66940,0.01
67267,0.01
67269,0.01
67575,0.01
67584,0.01
67591,0.0
67901,0.01
68233,0.01
68548,0.01
68863,0.03
69503,0.02
69508,0.01
69833,0.02
70465,0.0
70781,0.03
71103,0.44642444453242036
66325,0.01
66637,0.01
66961,0.03
66973,0.44642444453242036
67274,0.01
67284,0.0
67596,0.0
67597,0.18683307539223942
67613,0.6288466376275085
67926,0.04
68234,0.01
68241,0.0
68554,0.05
68878,0.02
68879,0.0
68891,0.01
68892,0.0
69519,0.02
69845,0.02
69853,0.0
70161,0.01
70173,0.02
70477,0.0
70794,0.0
70804,0.01
71120,0.01
66980,0.0
66992,0.02
67950,0.03
68588,0.01
68590,0.01
68897,0.03
68903,0.02
68910,0.406552097826891
57698,0.02
58013,0.01
58024,0.0
58333,0.44642444453242036
58338,0.0
58349,0.01
58973,0.01
59297,0.0
59623,0.02
56126,0.0
56449,0.0
56765,0.0
57082,0.0
57088,0.6288466376275085
57397,0.01
58357,0.0
58364,0.05
58992,0.02
58994,0.0
58998,0.0
60596,0.02
60609,0.4883638847206468
60917,0.03
56453,0.406552097826891
56458,0.0
57095,0.0
57110,0.03
57428,0.01
57741,0.0
57744,0.0
58380,0.03
59984,0.03
60303,0.01
60942,0.0
56152,0.03
56802,0.0
56806,0.02
57431,0.406552097826891
57770,0.02
58080,0.01
58087,0.01
58399,0.01
39008,0.01
39016,0.0
38703,0.406552097826891
39674,0.0
39688,0.04
39369,0.02
39376,0.02
39694,0.01
39696,0.2554834871683291
39713,0.01
39717,0.406552097826891
39725,0.6288466376275085
39420,0.0
39844,0.01
39853,0.02
39430,0.44642444453242036
39744,0.0
39756,0.0
39476,0.4883638847206468
39500,0.406552097826891
39812,0.44642444453242036
39511,0.6288466376275085
39531,0.02
39538,0.01
39233,0.06
39568,0.01
39249,0.01
39261,0.03
39573,0.44642444453242036
39579,0.18683307539223942
39278,0.0
39279,0.02
39608,0.01
39615,0.03
39314,0.0
39338,0.01
40325,0.0
40326,0.6288466376275085
40015,0.01
40367,0.44642444453242036
40387,0.2554834871683291
40399,0.02
40057,0.02
50664,0.03
46130,0.2554834871683291
46132,0.01
47111,0.0
47751,0.18683307539223942
47758,0.44642444453242036
27590,0.0
27605,0.0
27614,0.01
27303,0.01
27619,0.03
36507,0.0
37150,0.0
37165,0.406552097826891
37173,0.04
37177,0.44642444453242036
36862,0.0
36872,0.01
37180,0.0
37190,0.0
36889,0.02
36905,0.01
36936,0.0
37223,0.0
37238,0.44642444453242036
36941,0.2554834871683291
36946,0.01
36947,0.02
36957,0.0
36978,0.0
36707,0.0
37020,0.0
37022,0.03
36740,0.0
36748,0.0
36769,0.04
36773,0.406552097826891
37091,0.406552097826891
37109,0.04
37111,0.02
37114,0.03
22057,0.0
21747,0.02
22066,0.01
22070,0.02
22180,0.0
22188,0.01
22089,0.0
22114,0.01
21823,0.0
21837,0.01
21850,0.0
21872,0.01
22160,0.0
22161,0.02
22166,0.02
21885,0.02
21897,0.406552097826891
21939,0.0
21940,0.01
21946,0.01
21957,0.0
21642,0.05
21983,0.0
21988,0.03
21990,0.0
22010,0.01
22666,0.01
31201,0.02
31203,0.0
31205,0.406552097826891
31217,0.01
31228,0.02
31642,0.44642444453242036
31648,0.01
31238,0.0
31240,0.0
31249,0.01
31253,0.01
31559,0.44642444453242036
31564,0.01
31268,0.0
31273,0.0
31587,0.0
31284,0.0
31285,0.02
31288,0.02
31316,0.0
31033,0.0
31344,0.0
31365,0.05
31060,0.02
31066,0.0
31381,0.01
31404,0.01
31105,0.0
71760,0.01
72075,0.0
72079,0.4883638847206468
72082,0.02
72089,0.02
72094,0.0
72728,0.01
72734,0.03
73357,0.0
73678,0.44642444453242036
74334,0.03
74644,0.0
74650,0.02
74964,0.01
76253,0.03
76257,0.0
71778,0.01
71784,0.03
72421,0.44642444453242036
73056,0.0
73380,0.0
73385,0.01
73390,0.0
73705,0.01
73708,0.01
73712,0.01
74031,0.02
74343,0.01
74979,0.01
74984,0.02
74988,0.0
75314,0.02
75316,0.04
75619,0.01
75635,0.0
75954,0.0
76267,0.0
71479,0.04
71487,0.0
71802,0.03
71807,0.01
72435,0.0
72447,0.02
82465,0.0
82474,0.0
82789,0.01
82796,0.0
82798,0.0
83108,0.01
83118,0.01
83430,0.0
83758,0.03
84063,0.18683307539223942
84073,0.02
84383,0.0
84398,0.0
85025,0.01
85662,0.0
81525,0.0
81530,0.406552097826891
81534,0.02
81538,0.01
81843,0.01
42038,0.02
42982,0.03
42990,0.0
42996,0.02
43000,0.0
43306,0.4883638847206468
43633,0.02
43635,0.44642444453242036
43637,0.02
43640,0.0
44274,0.01
44607,0.406552097826891
41072,0.04
41091,0.01
41402,0.01
41411,0.01
42046,0.4883638847206468
42375,0.03
42693,0.0
43007,0.0
51657,0.0
51968,0.03
52302,0.01
52306,0.02
52623,0.01
52628,0.0
52634,0.0
52956,0.0
52959,0.4883638847206468
54229,0.01
54232,0.03
54555,0.02
54871,0.03
54872,0.01
54877,0.01
54881,0.44642444453242036
54886,0.02
54888,0.0
55198,0.0
55515,0.0
55833,0.02
55839,0.03
51013,0.04
51025,0.0
51354,0.01
51668,0.0
52000,0.01
52003,0.01
52315,0.406552097826891
52647,0.01
52651,0.01
52978,0.02
52980,0.18683307539223942
53290,0.03
53294,0.4883638847206468
53610,0.0
53932,0.01
54257,0.0
54894,0.0
54908,0.02
55216,0.03
61260,0.406552097826891
61267,0.406552097826891
61896,0.04
61910,0.04
61912,0.03
62219,0.04
62222,0.0
62225,0.01
62534,0.01
62538,0.01
62552,0.02
62856,0.0
63173,0.05
63181,0.4883638847206468
63187,0.02
63508,0.02
63828,0.0
64141,0.0
64149,0.04
64777,0.01
64786,0.05
64791,0.03
65097,0.01
65423,0.03
65426,0.0
66057,0.01
61274,0.04
61286,0.0
61291,0.0
61930,0.4883638847206468
62237,0.01
62556,0.0
62570,0.2554834871683291
62881,0.04
63197,0.01
63517,0.06
64158,0.6288466376275085
64172,0.0
64489,0.01
64490,0.0
65132,0.6288466376275085
65133,0.0
65436,0.0
76202,0.01
76213,0.0
76217,0.0
71746,0.0
72698,0.04
73025,0.01
73029,0.03
73031,0.01
73354,0.01
73356,0.01
73659,0.01
73667,0.0
73977,0.0
73982,0.0
74634,0.0
74943,0.0
75264,0.01
75265,0.01
75902,0.03
76225,0.01
71435,0.04
71438,0.0
71451,0.0
55866,0.406552097826891
51049,0.01
51692,0.01
51701,0.0
52014,0.02
52018,0.44642444453242036
52021,0.0
52336,0.44642444453242036
52661,0.0
52663,0.01
52678,0.6288466376275085
52987,0.0
52992,0.406552097826891
53306,0.01
53311,0.44642444453242036
53320,0.01
54605,0.04
55240,0.0
55554,0.0
55870,0.01
55877,0.0
55881,0.0
51704,0.0
51717,0.01
52033,0.01
52034,0.01
53005,0.0
53010,0.0
53334,0.0
53339,0.01
53647,0.01
63468,0.01
63782,0.0
64751,0.0
65697,0.02
66029,0.0
66032,0.4883638847206468
61241,0.02
61566,0.0
61879,0.02
62199,0.0
62520,0.02
62532,0.06
63485,0.0
63800,0.03
63804,0.0
63809,0.0
64452,0.0
64753,0.0
65078,0.44642444453242036
65395,0.03
65717,0.01
65728,0.01
66034,0.02
66045,0.0
66046,0.01
82814,0.44642444453242036
83453,0.406552097826891
83774,0.406552097826891
83775,0.01
84085,0.01
84099,0.44642444453242036
84405,0.6288466376275085
84414,0.01
84416,0.0
84727,0.03
84732,0.01
85045,0.01
85047,0.03
85057,0.0
85365,0.01
85367,0.01
85375,0.02
85681,0.01
85686,0.0
81874,0.0
82186,0.0
82189,0.406552097826891
82838,0.01
1088,0.02
792,0.03
811,0.02
1123,0.0
826,0.01
840,0.44642444453242036
1157,0.406552097826891
858,0.02
1162,0.01
1164,0.01
868,0.05
1186,0.02
891,0.03
1206,0.01
1212,0.02
1213,0.01
1214,0.0
911,0.01
1233,0.0
1237,0.03
1558,0.01
1559,0.01
1560,0.0
1577,0.406552097826891
1883,0.05
1584,0.0
1586,0.0
1901,0.0
2026,0.0
2036,0.0
1923,0.03
1937,0.44642444453242036
1649,0.0
1655,0.03
1954,0.01
1673,0.002035851718214709
1979,0.0
1697,0.0
1996,0.0
1715,0.02
1719,0.0
1736,0.01
1738,0.02
35155,0.0
35172,0.04
34869,0.0
34879,0.01
35186,0.0
35187,0.44642444453242036
34881,0.01
34887,0.03
34906,0.03
35227,0.04
34921,0.03
35883,0.02
35584,0.01
35910,0.0
35609,0.4883638847206468
41664,0.02
41669,0.03
41984,0.0
42304,0.0
42316,0.0
42951,0.0
43585,0.04
43588,0.0
43905,0.03
43907,0.01
44223,0.01
44230,0.0
44233,0.0
44241,0.0
44878,0.0
40711,0.44642444453242036
41681,0.2554834871683291
42020,0.0
42021,0.0
42650,0.01
42968,0.01
43615,0.06
43617,0.05
43928,0.01
43933,0.01
44263,0.01
44570,0.0
44581,0.02
44585,0.02
44587,0.02
44897,0.0
45238,0.01
45552,0.44642444453242036
45562,0.44642444453242036
41059,0.406552097826891
41061,0.0
41382,0.0
41389,0.01
1458,0.44642444453242036
1772,0.04
1780,0.02
1797,0.0
1484,0.03
1487,0.02
1492,0.4883638847206468
1504,0.0
1516,0.0
1822,0.01
1826,0.406552097826891
1527,0.01
1530,0.05
1841,0.02
1851,0.02
2501,0.01
2184,0.44642444453242036
2537,0.03
2204,0.0
2219,0.01
2235,0.03
2248,0.406552097826891
2249,0.0
2668,0.0
